,GameID,Game.AwayTeamStartingPitcherID,Game.HomeTeamStartingPitcherID,Game.PointSpread,Game.OverUnder,Game.AwayTeamMoneyLine,Game.HomeTeamMoneyLine
2,55971.0,10006573.0,10006987.0,-1.5,11.0,145.0,-155.0
3,55974.0,10001305.0,10000066.0,-1.5,10.5,115.0,-125.0
4,55973.0,10001161.0,10000886.0,-1.5,9.5,130.0,-140.0
5,55972.0,10001234.0,10001207.0,1.5,9.5,-135.0,125.0
6,55975.0,10007957.0,10006954.0,-1.5,9.5,150.0,-160.0
7,55977.0,10001303.0,10000694.0,1.5,10.0,-115.0,105.0
8,55976.0,10006183.0,10000555.0,-1.5,9.0,149.0,-159.0
9,55968.0,10000845.0,10007295.0,1.5,12.0,-160.0,145.0
0,55986.0,10003205.0,10000153.0,-1.5,12.5,240.0,-280.0
1,55981.0,10007061.0,10000850.0,-1.5,10.5,135.0,-145.0
2,55980.0,10001299.0,10000981.0,-1.5,7.5,270.0,-330.0
3,55985.0,10001904.0,10009499.0,-1.5,10.0,135.0,-150.0
4,55988.0,10005288.0,10006790.0,-1.5,10.0,105.0,-115.0
5,55987.0,10001162.0,10007245.0,-1.5,8.5,125.0,-135.0
6,55978.0,10000805.0,10001201.0,1.5,9.0,-180.0,160.0
7,55984.0,10003212.0,10005368.0,1.5,9.0,-135.0,125.0
8,55983.0,10007155.0,10003322.0,-1.5,9.0,102.0,-112.0
9,55982.0,10005264.0,10000007.0,-1.5,9.0,145.0,-155.0
10,55990.0,10000250.0,10000291.0,-1.5,9.5,120.0,-130.0
11,55989.0,10005448.0,10002058.0,-1.5,12.5,210.0,-240.0
12,55992.0,10000432.0,10001345.0,1.5,9.0,-190.0,170.0
13,55991.0,10005879.0,10008769.0,-1.5,8.5,102.0,-112.0
14,55979.0,10001203.0,10000060.0,-1.5,10.0,-105.0,-105.0
0,55994.0,10009253.0,10001072.0,-1.5,10.0,155.0,-175.0
1,55997.0,10000193.0,10005587.0,1.5,10.5,-150.0,140.0
2,55998.0,10009955.0,10007605.0,-1.5,10.5,155.0,-170.0
3,56007.0,10007659.0,10000880.0,1.5,10.0,-119.0,109.0
4,56001.0,10000480.0,10000155.0,-1.5,10.5,270.0,-330.0
5,55996.0,10001353.0,10006184.0,-1.5,8.5,260.0,-320.0
6,56003.0,10000628.0,10000466.0,1.5,10.0,-155.0,145.0
7,56002.0,10001250.0,10000284.0,1.5,9.5,-130.0,120.0
8,55993.0,10000787.0,10007266.0,1.5,8.5,-200.0,180.0
9,56000.0,10006976.0,10005787.0,-1.5,9.5,100.0,-110.0
10,55999.0,10000381.0,10000425.0,-1.5,10.5,105.0,-115.0
11,56005.0,10006907.0,10005674.0,-1.5,10.0,105.0,-115.0
12,56004.0,10000243.0,10005351.0,-1.5,12.5,230.0,-270.0
13,56006.0,10000567.0,10001906.0,-1.5,10.0,165.0,-185.0
14,55995.0,10001993.0,10005968.0,1.5,11.5,-170.0,155.0
0,56012.0,10002046.0,10000837.0,-1.5,12.0,260.0,-320.0
1,56009.0,10005311.0,10000848.0,1.5,10.0,-120.0,110.0
2,56011.0,10004421.0,10008547.0,-1.5,7.5,165.0,-185.0
3,56014.0,10009612.0,10001240.0,-1.5,10.0,150.0,-160.0
4,56015.0,10005822.0,10000071.0,1.5,9.0,-180.0,165.0
5,56016.0,10008862.0,10005839.0,-1.5,10.0,120.0,-130.0
6,56008.0,10000807.0,10007389.0,1.5,9.5,-180.0,165.0
7,56013.0,10007081.0,10000520.0,-1.5,10.5,113.0,-123.0
8,56017.0,10000001.0,10005808.0,-1.5,11.0,-105.0,-105.0
9,56018.0,10008734.0,10006227.0,-1.5,13.5,160.0,-175.0
10,56010.0,10001253.0,10001154.0,-1.5,10.5,125.0,-135.0
11,56021.0,10001105.0,10009589.0,-1.5,9.0,-102.0,-108.0
12,56020.0,10000613.0,10000602.0,1.5,9.5,-200.0,180.0
13,56019.0,10005654.0,10008338.0,-1.5,9.0,145.0,-155.0
14,56022.0,10000247.0,10006198.0,1.5,9.5,-155.0,145.0
0,56025.0,10003325.0,10008373.0,-1.5,8.0,180.0,-200.0
1,56026.0,10005265.0,10008608.0,-1.5,10.5,120.0,-130.0
2,56028.0,10007041.0,10000328.0,-1.5,9.0,130.0,-140.0
3,56027.0,10003368.0,10002066.0,1.5,10.5,-115.0,105.0
4,56029.0,10005250.0,10007033.0,-1.5,10.0,105.0,-115.0
5,56030.0,10000843.0,10000746.0,-1.5,9.5,200.0,-230.0
6,56024.0,10000191.0,10000151.0,-1.5,10.0,350.0,-450.0
7,56023.0,10007434.0,10005452.0,1.5,11.5,-118.0,108.0
8,56031.0,10002052.0,10007068.0,-1.5,9.5,180.0,-200.0
0,56622.0,10000555.0,10007319.0,1.5,11.5,-140.0,130.0
1,56038.0,10005232.0,10001991.0,-1.5,11.0,100.0,-110.0
2,56035.0,10001904.0,10008188.0,-1.5,8.5,180.0,-200.0
3,56043.0,10005526.0,10000931.0,-1.5,10.5,180.0,-200.0
4,56036.0,10005970.0,10000095.0,-1.5,9.5,110.0,-120.0
5,56039.0,10007106.0,10000886.0,-1.5,8.5,142.0,-152.0
6,56041.0,10008679.0,10000469.0,-1.5,9.5,230.0,-280.0
7,56040.0,10007055.0,10003259.0,1.5,8.0,-150.0,135.0
8,56044.0,10006183.0,10000845.0,-1.5,10.0,200.0,-230.0
9,56037.0,10001350.0,10001187.0,1.5,9.0,-155.0,145.0
10,56045.0,10005835.0,10006954.0,-1.5,10.0,135.0,-150.0
11,56033.0,10006871.0,10001303.0,-1.5,9.0,240.0,-280.0
12,56042.0,10001337.0,10001161.0,1.5,9.5,-110.0,100.0
13,56046.0,10005249.0,10000276.0,1.5,9.5,-130.0,120.0
14,56034.0,10001781.0,10000618.0,-1.5,9.0,290.0,-350.0
15,56032.0,10007263.0,10005611.0,1.5,12.0,-128.0,118.0
0,56050.0,10000051.0,10000981.0,-1.5,8.5,250.0,-300.0
1,56051.0,10005303.0,10007245.0,-1.5,8.5,155.0,-170.0
2,56052.0,10005879.0,10001203.0,-1.5,8.5,160.0,-175.0
3,56053.0,10006437.0,10000291.0,-1.5,10.0,164.0,-174.0
4,56056.0,10001207.0,10000153.0,-1.5,12.0,150.0,-160.0
5,56060.0,10007957.0,10001234.0,-1.5,9.0,215.0,-250.0
6,56054.0,10001201.0,10003205.0,1.5,10.5,-119.0,109.0
7,56058.0,10007391.0,10000066.0,-1.5,9.5,170.0,-190.0
8,56057.0,10006573.0,10001305.0,-1.5,9.0,135.0,-145.0
9,56055.0,10000007.0,10005368.0,1.5,9.0,-138.0,128.0
10,56048.0,10001299.0,10000432.0,-1.5,8.5,425.0,-550.0
11,56059.0,10005264.0,10001162.0,-1.5,8.5,-105.0,-105.0
12,56061.0,10001064.0,10000694.0,-1.5,10.0,115.0,-125.0
13,56049.0,10001240.0,10005607.0,-1.5,8.5,300.0,-360.0
14,56047.0,10008769.0,10000060.0,-1.5,10.5,115.0,-125.0
0,56065.0,10000250.0,10003212.0,-1.5,7.5,170.0,-190.0
1,56066.0,10006184.0,10000480.0,1.5,10.0,-210.0,190.0
2,56062.0,10005968.0,10001235.0,1.5,10.5,-113.0,103.0
3,56069.0,10005448.0,10006790.0,-1.5,9.0,250.0,-300.0
4,56068.0,10007061.0,10000805.0,-1.5,8.5,115.0,-125.0
5,56067.0,10000426.0,10005587.0,1.5,9.0,-220.0,200.0
6,56063.0,10001353.0,10000970.0,-1.5,8.0,425.0,-550.0
7,56070.0,10005351.0,10001250.0,-1.5,8.0,115.0,-125.0
8,56071.0,10000850.0,10001345.0,1.5,9.5,-120.0,110.0
9,56064.0,10009499.0,10005288.0,-1.5,9.5,210.0,-240.0
0,56076.0,10000425.0,10000193.0,-1.5,9.0,118.0,-128.0
1,56077.0,10008547.0,10002046.0,1.5,10.5,-190.0,175.0
2,56072.0,10001154.0,10005654.0,1.5,8.5,-140.0,130.0
3,56073.0,10007266.0,10009253.0,-1.5,9.0,175.0,-190.0
4,56080.0,10003322.0,10000243.0,1.5,9.0,-160.0,150.0
5,56079.0,10000466.0,10000787.0,-1.5,7.5,165.0,-180.0
6,56082.0,10003254.0,10001993.0,-1.5,9.5,280.0,-340.0
7,56078.0,10000284.0,10006198.0,-1.5,9.0,100.0,-110.0
8,56081.0,10009589.0,10000381.0,-1.5,10.0,135.0,-150.0
9,56074.0,10007341.0,10000613.0,-1.5,9.5,230.0,-270.0
10,56083.0,10006227.0,10005822.0,-1.5,8.0,215.0,-250.0
11,56075.0,10001072.0,10000628.0,-1.5,8.5,135.0,-145.0
12,56085.0,10000155.0,10007155.0,1.5,8.0,-122.0,112.0
13,56084.0,10007605.0,10006744.0,-1.5,9.5,-102.0,-108.0
0,56089.0,10003368.0,10000247.0,-1.5,9.0,150.0,-165.0
1,56091.0,10000848.0,10008862.0,-1.5,10.0,135.0,-145.0
2,56092.0,10005787.0,10008734.0,1.5,9.0,-130.0,120.0
3,56093.0,10007373.0,10008608.0,1.5,9.5,-185.0,165.0
4,56086.0,10005452.0,10000843.0,-1.5,9.5,120.0,-130.0
5,56087.0,10007389.0,10005311.0,-1.5,9.0,310.0,-370.0
6,56096.0,10005839.0,10000807.0,-1.5,8.0,-102.0,-108.0
7,56088.0,10000191.0,10000746.0,-1.5,10.0,290.0,-350.0
8,56094.0,10000071.0,10002066.0,1.5,9.0,-110.0,100.0
9,56095.0,10007068.0,10000001.0,-1.5,9.0,120.0,-130.0
10,56090.0,10007434.0,10000151.0,-1.5,10.5,185.0,-210.0
11,56097.0,10002052.0,10007033.0,-1.5,9.0,165.0,-180.0
12,56099.0,10001105.0,10000880.0,-1.5,8.5,135.0,-145.0
13,56098.0,10000837.0,10006976.0,1.5,9.0,-122.0,112.0
14,56100.0,10001240.0,10001065.0,-1.5,9.5,105.0,-115.0
0,56111.0,10001350.0,10000931.0,1.5,8.5,-125.0,115.0
1,56104.0,10008188.0,10000095.0,1.5,9.5,-170.0,155.0
2,56101.0,10005611.0,10006183.0,-1.5,9.0,120.0,-130.0
3,56102.0,10006766.0,10007055.0,-1.5,9.0,310.0,-370.0
4,56106.0,10005232.0,10008679.0,1.5,8.0,-200.0,180.0
5,56105.0,10000469.0,10003259.0,-1.5,8.5,-105.0,-105.0
6,56109.0,10004421.0,10001253.0,-1.5,9.5,175.0,-190.0
7,56107.0,10000328.0,10008655.0,1.5,8.5,-135.0,125.0
8,56108.0,10000020.0,10005250.0,-1.5,9.0,105.0,-115.0
9,56103.0,10007263.0,10007637.0,-1.5,10.0,170.0,-185.0
10,56110.0,10005352.0,10001162.0,-1.5,9.0,165.0,-180.0
11,56112.0,10006907.0,10000602.0,-1.5,9.5,145.0,-155.0
12,56114.0,10001991.0,10007081.0,-1.5,9.5,105.0,-115.0
13,56113.0,10000145.0,10003325.0,-1.5,9.5,133.0,-143.0
14,56115.0,10005249.0,10000618.0,-1.5,8.5,140.0,-155.0
0,56118.0,10000886.0,10008537.0,1.5,7.5,-154.0,144.0
1,56117.0,10005368.0,10000520.0,-1.5,9.0,134.0,-144.0
2,56119.0,10001162.0,10001337.0,-1.5,10.0,123.0,-133.0
3,56599.0,10000066.0,10006437.0,1.5,13.5,-143.0,133.0
4,56116.0,10000276.0,10005970.0,1.5,9.5,-148.0,138.0
5,56122.0,10007085.0,10007041.0,1.5,8.5,-145.0,135.0
6,56121.0,10001064.0,10001904.0,1.5,9.5,-180.0,165.0
7,56120.0,10006954.0,10005526.0,-1.5,9.0,-105.0,-105.0
0,56123.0,10000845.0,10005879.0,1.5,9.0,-110.0,100.0
1,56128.0,10006790.0,10001240.0,1.5,9.5,-180.0,165.0
2,56129.0,10006573.0,10006871.0,1.5,9.5,-155.0,145.0
3,56131.0,10007245.0,10007391.0,1.5,7.0,-145.0,135.0
4,56124.0,10000694.0,10001201.0,1.5,10.0,-210.0,190.0
5,56130.0,10001234.0,10001305.0,-1.5,8.5,-105.0,-105.0
6,56127.0,10005587.0,10001207.0,-1.5,10.0,125.0,-135.0
7,56132.0,10001250.0,10005264.0,-1.5,9.5,125.0,-135.0
8,56126.0,10003205.0,10000007.0,-1.5,9.5,280.0,-340.0
9,56125.0,10000981.0,10000432.0,-1.5,7.5,180.0,-200.0
10,56133.0,10000153.0,10009530.0,1.5,13.5,-141.0,131.0
11,56135.0,10000060.0,10000555.0,-1.5,8.0,150.0,-160.0
12,56137.0,10005607.0,10007106.0,1.5,8.0,-200.0,180.0
13,56136.0,10000850.0,10009612.0,1.5,9.5,-180.0,165.0
14,56134.0,10000291.0,10000250.0,-1.5,8.5,121.0,-131.0
0,56141.0,10005822.0,10000381.0,1.5,8.5,-125.0,115.0
1,56142.0,10001072.0,10006744.0,1.5,9.5,-270.0,230.0
2,56143.0,10006198.0,10003322.0,-1.5,9.5,135.0,-145.0
3,56138.0,10001203.0,10001235.0,1.5,10.5,-195.0,175.0
4,56145.0,10000466.0,10009499.0,1.5,10.0,-130.0,120.0
5,56146.0,10007061.0,10001353.0,1.5,9.5,-220.0,190.0
6,56148.0,10000284.0,10005448.0,1.5,8.0,-150.0,140.0
7,56139.0,10001345.0,10007266.0,1.5,9.0,-165.0,150.0
8,56147.0,10003212.0,10000805.0,-1.5,7.5,110.0,-120.0
9,56144.0,10000480.0,10000426.0,-1.5,9.0,330.0,-400.0
10,56140.0,10006184.0,10000970.0,-1.5,8.0,205.0,-230.0
11,56149.0,10000155.0,10006227.0,1.5,13.5,-185.0,170.0
12,56151.0,10010000.0,10008769.0,-1.5,9.5,149.0,-159.0
13,56150.0,10005288.0,10008100.0,1.5,9.0,-180.0,165.0
0,56152.0,10001993.0,10005654.0,1.5,10.5,-180.0,165.0
1,56156.0,10005311.0,10001299.0,1.5,8.5,-280.0,240.0
2,56153.0,10000880.0,10007389.0,1.5,10.5,-240.0,210.0
3,56155.0,10007361.0,10000613.0,-1.5,9.0,200.0,-230.0
4,56158.0,10000071.0,10008665.0,1.5,9.0,-160.0,150.0
5,56157.0,10000193.0,10000787.0,-1.5,7.0,185.0,-205.0
6,56160.0,10000628.0,10009589.0,1.5,9.0,-200.0,180.0
7,56159.0,10002066.0,10002052.0,1.5,14.5,-107.0,-103.0
8,56154.0,10001065.0,10001154.0,-1.5,10.5,160.0,-175.0
9,56161.0,10007155.0,10007957.0,1.5,8.0,-120.0,110.0
0,56165.0,10000001.0,10000247.0,-1.5,8.0,120.0,-130.0
1,56166.0,10000602.0,10000848.0,-1.5,11.5,131.0,-141.0
2,56164.0,10007055.0,10007168.0,1.5,8.0,-135.0,125.0
3,56169.0,10000151.0,10007605.0,1.5,10.5,-200.0,180.0
4,56171.0,10000843.0,10005839.0,-1.5,9.5,190.0,-220.0
5,56170.0,10000746.0,10000191.0,1.5,10.5,-280.0,240.0
6,56162.0,10008608.0,10006766.0,1.5,9.5,-110.0,100.0
7,56168.0,10000807.0,10005232.0,-1.5,9.0,135.0,-150.0
8,56167.0,10008679.0,10000425.0,-1.5,10.0,220.0,-260.0
9,56174.0,10008862.0,10007068.0,1.5,9.0,-120.0,110.0
10,56173.0,10008655.0,10005352.0,-1.5,14.0,120.0,-130.0
11,56172.0,10000328.0,10007033.0,-1.5,8.0,130.0,-140.0
12,56175.0,10000837.0,10007341.0,1.5,10.5,-123.0,113.0
13,56163.0,10003325.0,10005452.0,-1.5,10.5,100.0,-110.0
14,56176.0,10006976.0,10001105.0,-1.5,7.5,120.0,-130.0
0,56178.0,10000276.0,10005249.0,-1.5,11.0,190.0,-210.0
1,56180.0,10005250.0,10000931.0,-1.5,8.5,155.0,-170.0
2,56183.0,10007637.0,10000145.0,1.5,10.5,-170.0,155.0
3,56184.0,10003259.0,10000520.0,1.5,9.5,-115.0,105.0
4,56617.0,10000328.0,10007033.0,-1.5,8.5,120.0,-130.0
5,56182.0,10009253.0,10008188.0,-1.5,8.5,115.0,-125.0
6,56185.0,10001253.0,10004421.0,1.5,9.5,-155.0,140.0
7,56188.0,10006183.0,10000469.0,-1.5,9.0,185.0,-210.0
8,56177.0,10000095.0,10005265.0,1.5,9.0,-115.0,105.0
9,56186.0,10008537.0,10001350.0,-1.5,8.5,260.0,-320.0
10,56190.0,10000618.0,10000020.0,1.5,8.5,-145.0,135.0
11,56189.0,10005368.0,10006437.0,1.5,13.5,-130.0,120.0
12,56187.0,10000886.0,10001161.0,1.5,8.0,-110.0,100.0
13,56191.0,10007488.0,10007434.0,1.5,10.5,-110.0,100.0
14,56179.0,10000752.0,10005611.0,-1.5,10.5,120.0,-130.0
15,56181.0,10007081.0,10006907.0,-1.5,8.5,100.0,-110.0
0,56193.0,10002091.0,10001064.0,-1.5,11.0,115.0,-125.0
1,56195.0,10006573.0,10000981.0,-1.5,8.0,175.0,-195.0
2,56201.0,10001337.0,10000372.0,-1.5,9.5,125.0,-135.0
3,56197.0,10000432.0,10001240.0,1.5,9.0,-300.0,250.0
4,56198.0,10000845.0,10006871.0,1.5,9.5,-195.0,175.0
5,56192.0,10003205.0,10000506.0,-1.5,9.5,125.0,-135.0
6,56199.0,10007391.0,10000007.0,-1.5,9.0,250.0,-300.0
7,56202.0,10005587.0,10005939.0,-1.5,14.0,105.0,-115.0
8,56200.0,10006353.0,10001250.0,-1.5,8.5,152.0,-165.0
9,56194.0,10009612.0,10006378.0,-1.5,10.0,115.0,-125.0
10,56205.0,10005290.0,10006954.0,1.5,9.5,-160.0,140.0
11,56204.0,10000421.0,10000555.0,1.5,9.5,-110.0,100.0
12,56203.0,10007041.0,10000250.0,-1.5,8.5,114.0,-124.0
13,56206.0,10005879.0,10000066.0,-1.5,8.5,125.0,-135.0
14,56196.0,10001305.0,10005787.0,1.5,9.5,-120.0,110.0
15,56627.0,10007245.0,10007521.0,1.5,7.5,-110.0,100.0
0,56210.0,10000060.0,10000850.0,-1.5,9.5,185.0,-210.0
1,56209.0,10000480.0,10006184.0,-1.5,8.5,250.0,-300.0
2,56216.0,10006744.0,10003212.0,-1.5,9.0,250.0,-300.0
3,56214.0,10001207.0,10000284.0,-1.5,10.0,127.0,-137.0
4,56213.0,10009499.0,10006790.0,-1.5,9.5,220.0,-260.0
5,56212.0,10001203.0,10001353.0,1.5,10.0,-220.0,190.0
6,56217.0,10000970.0,10005264.0,1.5,8.5,-175.0,160.0
7,56211.0,10000805.0,10003368.0,1.5,9.5,-110.0,100.0
8,56218.0,10007106.0,10000291.0,-1.5,9.0,120.0,-130.0
9,56215.0,10005526.0,10001162.0,-1.5,9.0,175.0,-195.0
10,56207.0,10001235.0,10007061.0,-1.5,10.0,210.0,-240.0
11,56208.0,10006227.0,10005607.0,-1.5,9.0,300.0,-360.0
0,56222.0,10002046.0,10008547.0,-1.5,9.5,250.0,-300.0
1,56223.0,10000522.0,10001072.0,-1.5,10.0,280.0,-340.0
2,56224.0,10003322.0,10006758.0,1.5,10.5,-110.0,100.0
3,56227.0,10010721.0,10000153.0,-1.5,11.5,130.0,-140.0
4,56231.0,10001065.0,10000193.0,-1.5,10.0,220.0,-260.0
5,56219.0,10005654.0,10005311.0,-1.5,9.5,270.0,-330.0
6,56228.0,10001240.0,10000466.0,-1.5,11.0,180.0,-200.0
7,56220.0,10001299.0,10001201.0,-1.5,9.5,135.0,-145.0
8,56226.0,10005448.0,10006198.0,-1.5,9.0,155.0,-170.0
9,56229.0,10000613.0,10000381.0,1.5,9.5,-145.0,130.0
10,56225.0,10000787.0,10000426.0,-1.5,7.5,105.0,-115.0
11,56232.0,10007251.0,10009589.0,-1.5,9.5,140.0,-155.0
12,56230.0,10007957.0,10005822.0,-1.5,8.5,250.0,-300.0
13,56233.0,10007263.0,10000694.0,-1.5,9.5,160.0,-175.0
14,56221.0,10002052.0,10002049.0,-1.5,10.5,260.0,-320.0
0,56242.0,10001993.0,10000155.0,-1.5,11.0,135.0,-150.0
1,56239.0,10001154.0,10006987.0,-1.5,9.5,150.0,-160.0
2,56234.0,10000843.0,10007055.0,-1.5,8.5,250.0,-300.0
3,56240.0,10005232.0,10000328.0,1.5,9.0,-155.0,140.0
4,56235.0,10000191.0,10007266.0,-1.5,9.5,190.0,-220.0
5,56241.0,10008665.0,10002066.0,-1.5,9.0,160.0,-175.0
6,56238.0,10000807.0,10000425.0,-1.5,10.0,105.0,-115.0
7,56244.0,10007155.0,10007068.0,-1.5,8.0,125.0,-135.0
8,56243.0,10001105.0,10001161.0,-1.5,8.0,110.0,-130.0
9,56245.0,10008769.0,10001345.0,-1.5,9.5,148.0,-158.0
10,56236.0,10005352.0,10000628.0,-1.5,9.5,270.0,-330.0
0,56246.0,10006183.0,10009253.0,-1.5,9.0,165.0,-180.0
1,56250.0,10000520.0,10000886.0,-1.5,9.5,134.0,-144.0
2,56247.0,10004421.0,10007389.0,-1.5,10.0,100.0,-110.0
3,56251.0,10006907.0,10007033.0,-1.5,8.5,175.0,-190.0
4,56252.0,10005511.0,10000602.0,-1.5,10.5,150.0,-165.0
5,56255.0,10001253.0,10000837.0,-1.5,11.5,136.0,-146.0
6,56249.0,10007605.0,10007168.0,-1.5,9.0,160.0,-175.0
7,56253.0,10005452.0,10008608.0,-1.5,9.5,110.0,-120.0
8,56256.0,10001350.0,10005839.0,1.5,9.0,-110.0,100.0
9,56254.0,10008679.0,10008655.0,-1.5,9.0,130.0,-145.0
10,56257.0,10000247.0,10000001.0,1.5,9.5,-120.0,110.0
11,56248.0,10003325.0,10000151.0,-1.5,9.5,230.0,-280.0
0,56264.0,10005249.0,10000371.0,1.5,10.5,-125.0,115.0
1,56261.0,10000145.0,10008373.0,-1.5,8.5,160.0,-175.0
2,56262.0,10005611.0,10000095.0,-1.5,9.0,120.0,-130.0
3,56258.0,10007434.0,10005879.0,-1.5,9.5,140.0,-150.0
4,56268.0,10000007.0,10000469.0,-1.5,9.0,-105.0,-105.0
5,56265.0,10000020.0,10006353.0,1.5,9.5,-120.0,110.0
6,56267.0,10005265.0,10008537.0,-1.5,8.5,110.0,-120.0
7,56266.0,10005787.0,10003259.0,-1.5,8.5,145.0,-155.0
8,56270.0,10006573.0,10000845.0,-1.5,10.5,155.0,-170.0
9,56263.0,10001250.0,10008720.0,1.5,9.5,-170.0,155.0
10,56269.0,10000931.0,10005250.0,1.5,9.5,-113.0,103.0
11,56259.0,10009955.0,10007637.0,-1.5,10.0,210.0,-240.0
12,56271.0,10006871.0,10000276.0,-1.5,9.0,260.0,-320.0
13,56260.0,10000250.0,10000618.0,-1.5,8.5,260.0,-320.0
14,56272.0,10006437.0,10006976.0,-1.5,9.0,160.0,-175.0
0,56278.0,10001064.0,10005950.0,1.5,11.5,-113.0,103.0
1,56277.0,10007038.0,10000981.0,-1.5,8.5,220.0,-260.0
2,56279.0,10006954.0,10007245.0,-1.5,8.5,140.0,-150.0
3,56280.0,10000506.0,10007391.0,-1.5,8.5,105.0,-115.0
4,56281.0,10008284.0,10003205.0,-1.5,9.5,-105.0,-105.0
5,56273.0,10000555.0,10005708.0,1.5,10.0,-150.0,140.0
6,56285.0,10005893.0,10000066.0,-1.5,10.0,130.0,-140.0
7,56284.0,10001207.0,10001305.0,-1.5,8.5,144.0,-154.0
8,56274.0,10007061.0,10001203.0,-1.5,9.5,145.0,-155.0
9,56282.0,10001162.0,10005587.0,1.5,9.0,-142.0,132.0
10,56283.0,10001234.0,10001337.0,1.5,9.0,-126.0,116.0
11,56275.0,10009612.0,10000432.0,-1.5,8.5,320.0,-400.0
12,56287.0,10001353.0,10000880.0,-1.5,9.0,250.0,-300.0
13,56276.0,10005526.0,10008862.0,-1.5,9.5,210.0,-240.0
14,56286.0,10005939.0,10007081.0,-1.5,9.0,150.0,-160.0
0,56291.0,10009499.0,10001902.0,-1.5,8.5,190.0,-210.0
1,56292.0,10000060.0,10000480.0,1.5,9.0,-135.0,125.0
2,56288.0,10001906.0,10005654.0,1.5,9.5,-112.0,102.0
3,56296.0,10000426.0,10006790.0,1.5,8.5,-125.0,115.0
4,56293.0,10000291.0,10000284.0,-1.5,9.5,115.0,-125.0
5,56295.0,10001201.0,10005448.0,1.5,8.5,-110.0,100.0
6,56294.0,10003322.0,10000805.0,-1.5,8.5,175.0,-190.0
7,56299.0,10005311.0,10010721.0,1.5,8.5,-150.0,140.0
8,56297.0,10005822.0,,1.5,8.5,-220.0,190.0
9,56298.0,10000193.0,10005264.0,-1.5,9.0,119.0,-129.0
10,56289.0,10001065.0,10000970.0,-1.5,9.0,350.0,-450.0
11,56300.0,10001299.0,10002091.0,-1.5,9.0,250.0,-300.0
12,56290.0,10007957.0,10002049.0,-1.5,9.0,210.0,-250.0
13,56301.0,10006227.0,10007041.0,-1.5,9.0,130.0,-140.0
14,56302.0,10000850.0,10000153.0,1.5,11.0,-116.0,106.0
0,56306.0,10001072.0,10000155.0,1.5,9.5,-115.0,105.0
1,56308.0,10000381.0,10008665.0,1.5,9.0,-210.0,190.0
2,56307.0,10009589.0,10000787.0,-1.5,7.5,210.0,-240.0
3,56305.0,10000466.0,10005232.0,-1.5,9.0,130.0,-140.0
4,56303.0,10000694.0,10000613.0,-1.5,9.5,165.0,-180.0
5,56304.0,10007055.0,10008769.0,1.5,8.5,-200.0,180.0
6,56310.0,10003212.0,10007106.0,1.5,8.5,-145.0,135.0
7,56309.0,10002066.0,10001105.0,-1.5,7.5,155.0,-170.0
0,56314.0,10008677.0,10000191.0,1.5,11.0,-330.0,270.0
1,56315.0,10005607.0,10002046.0,1.5,10.5,-350.0,290.0
2,56311.0,10007266.0,10000843.0,-1.5,9.5,105.0,-115.0
3,56317.0,10000837.0,10007147.0,1.5,10.0,-150.0,140.0
4,56319.0,10000001.0,10008679.0,1.5,8.5,-175.0,160.0
5,56318.0,10007068.0,10000807.0,-1.5,8.0,115.0,-125.0
6,56320.0,10000425.0,10001993.0,-1.5,10.5,130.0,-145.0
7,56316.0,10005839.0,10000520.0,1.5,10.5,-175.0,160.0
8,56313.0,10001345.0,10000151.0,-1.5,10.0,145.0,-160.0
9,56321.0,10001161.0,10002052.0,1.5,13.5,-160.0,150.0
10,56323.0,10009253.0,10007341.0,1.5,10.0,-150.0,140.0
11,56325.0,10000247.0,10007251.0,1.5,9.0,-180.0,165.0
12,56312.0,10006184.0,10001154.0,1.5,9.0,-135.0,125.0
13,56324.0,10000328.0,10006744.0,1.5,9.0,-120.0,110.0
14,56322.0,10006198.0,10000282.0,-1.5,8.5,110.0,-120.0
0,56329.0,10000848.0,10004421.0,1.5,10.0,-230.0,200.0
1,56330.0,10005290.0,10008608.0,1.5,10.0,-210.0,190.0
2,56332.0,10007996.0,10001240.0,1.5,11.0,-135.0,125.0
3,56334.0,10005250.0,10008537.0,1.5,8.0,-135.0,125.0
4,56333.0,10000020.0,10003259.0,-1.5,8.5,105.0,-115.0
5,56335.0,10001350.0,10001253.0,1.5,9.5,-148.0,138.0
6,56331.0,10000469.0,10005787.0,1.5,9.5,-142.0,132.0
7,56326.0,10007389.0,10006183.0,-1.5,10.0,145.0,-160.0
8,56328.0,10000602.0,10010605.0,-1.5,11.0,135.0,-150.0
9,56337.0,10007033.0,10005352.0,1.5,13.5,-180.0,165.0
10,56336.0,10006573.0,10007434.0,1.5,9.5,-155.0,140.0
11,56340.0,10000931.0,10007155.0,-1.5,8.0,-105.0,-105.0
12,56327.0,10007361.0,10005968.0,1.5,11.0,-155.0,135.0
13,56339.0,10000886.0,10003325.0,1.5,8.0,-155.0,145.0
14,56338.0,10008655.0,10006907.0,-1.5,9.0,130.0,-145.0
0,56341.0,10005265.0,10005879.0,-1.5,8.5,180.0,-200.0
1,56344.0,10001064.0,10004421.0,1.5,10.0,-230.0,200.0
2,56346.0,10001337.0,10007391.0,1.5,8.0,-135.0,125.0
3,56345.0,10006954.0,10001305.0,-1.5,8.0,130.0,-140.0
4,56347.0,10001250.0,10006437.0,1.5,12.0,-185.0,165.0
